File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
2dfdedc0-5a84-473d-bc0b-93dbe85d4ec6	83da3553-d0ec-419a-8527-a5bb7101929f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8096	TCGA-55-8096-01A	Primary Tumor
f4cecf89-93c3-409f-af8c-32fa76a4bdc9	5ee983d1-8ec5-461c-aff8-4659ca158ef2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-8205	TCGA-55-8205-01A	Primary Tumor
f272cb94-0d2a-43ac-8b4b-3f6781e59a8a	83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-6215	TCGA-67-6215-01A	Primary Tumor
abba7a55-d011-4d0a-91ed-570b4fc44c77	e3b11f64-075b-49d2-8d18-85afab1cff82.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3398	TCGA-44-3398-01A	Primary Tumor
461a7101-5dc5-4780-a06b-2774bf509bb4	cfccab4c-4b17-4012-a19b-5141f7a5b68f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7763	TCGA-69-7763-01A	Primary Tumor
28798821-3eba-4fc5-a223-0ff65f60ea5f	81f760fa-232a-427e-a3e6-5d1af57fab71.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-8090	TCGA-55-8090-01A	Primary Tumor
711c0983-f2bc-430c-a9f2-1ff2af167102	0b19f7dc-7a5b-40a5-8be6-4a503be0d41d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-MP-A4SW	TCGA-MP-A4SW-01A	Primary Tumor
16cbab96-82eb-4770-b2d6-595392b511be	e771b3de-9158-4319-9359-244031ad83e0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7159	TCGA-78-7159-01A	Primary Tumor
bac25b12-df0a-4d12-9a7c-d5a6cb3a3562	6011bac0-a278-42b4-bfd9-97f1b618926e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARQ	TCGA-49-AARQ-01A	Primary Tumor
5a22fe6e-92cc-4a61-9791-f179e8a4c3f4	3926dba3-b7b5-45c8-aa60-b8fe6dd8f114.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8056	TCGA-86-8056-01A	Primary Tumor
092c1a6f-018a-4acf-8a42-2b0b2944d9e8	1dc8075b-ed0c-471f-8947-967d23ff686b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2662	TCGA-44-2662-01A	Primary Tumor
8a3d0fb7-bc26-4831-b6ae-40ce430e94d6	e24a7d5b-0da7-4f1b-aca1-9dc89e6b281c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47B	TCGA-44-A47B-01A	Primary Tumor
800ae507-ede3-4a23-a8b0-ad96ac7be953	4cdd597f-ca43-4545-b84e-e5854c8a63c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5931	TCGA-50-5931-01A	Primary Tumor
9281cf09-064d-4c4c-af88-dddbd9697ecd	0988bd9e-3c61-4796-a369-c7ebf840cc95.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-75-6214	TCGA-75-6214-01A	Primary Tumor
32397d1e-d1a5-43c9-9186-0044e901dc47	ac3052a6-d735-4755-9145-80b9f633c838.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7662	TCGA-44-7662-01A	Primary Tumor
c11586bf-45c4-4d16-9f80-09dd4594a181	5c678d4a-febe-4ae5-ac68-8372f5f928dd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8512	TCGA-55-8512-01A	Primary Tumor
ae2fcefb-ff03-4452-a6dc-23c30a22754e	98328d74-04f8-431c-8c0c-73f537790c90.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-A490	TCGA-55-A490-01A	Primary Tumor
ae8fc50a-e0de-41f8-8a8e-8933c9811d5d	83d5e4f8-a59f-4d2c-bf30-e021a25b4abc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-62-A46S	TCGA-62-A46S-01A	Primary Tumor
58c81381-25e6-4608-8510-7936556be52f	b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4507	TCGA-49-4507-01A	Primary Tumor
c1d19cbd-1432-485c-97bf-5812ea279212	c6c77422-6c55-4935-acb2-43ff5f523601.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-91-6836	TCGA-91-6836-11A	Solid Tissue Normal
a60082c4-f5ef-4960-8a12-1ff0c1162715	12fbd340-16a3-4163-99b3-8e7cc184984b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-38-4631	TCGA-38-4631-01A	Primary Tumor
ce39459a-9046-49ab-a878-a9503c608deb	496d5850-be63-4ae8-8d5e-083f98d2d19e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-7671	TCGA-44-7671-01A	Primary Tumor
3db4d2ab-0453-4f7b-b2ce-726b9270c185	90856054-862e-41ee-8305-984433fef9fe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5932	TCGA-50-5932-01A	Primary Tumor
1f3ebf39-5138-4480-908e-cbf3051a2eb6	bf8dd7a7-37b1-4a81-9554-d63fdf2fe4f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAR3	TCGA-49-AAR3-01A	Primary Tumor
9f42bb4e-72d0-4409-862c-562a5384e262	dc15de49-9491-4c31-8965-ce8e81f68bbd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-8097	TCGA-55-8097-01A	Primary Tumor
6c6b0b07-8206-4074-b03b-3819abde673a	be6f5b47-f164-4947-9b35-02f94248e462.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7167	TCGA-78-7167-01A	Primary Tumor
dceb23b2-7a1c-4618-9a39-cce1aa9c58d8	c6bb0ad7-6fbe-4436-adf7-f2e87b5384fe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4SY	TCGA-MP-A4SY-01A	Primary Tumor
76cdd621-57e6-4c3d-b0b8-4bd3218e78f3	5a9f1911-3ee9-4d07-b05e-84999d9c65a1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-49-6767	TCGA-49-6767-01A	Primary Tumor
e33c9512-ed55-4aab-8a50-42b866bc28f9	32f7779d-9065-4241-ad44-efe90148ac23.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6595	TCGA-50-6595-01A	Primary Tumor
01cd3012-9569-4ff2-8fba-59003a906123	62748187-c58c-4d26-9bac-d3bd348c7f9e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-MP-A4T6	TCGA-MP-A4T6-01A	Primary Tumor
11d369d8-82ed-4875-ab26-ba5e8bee7769	51221b71-eaee-41f0-849f-98ef800ad010.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-7025	TCGA-75-7025-01A	Primary Tumor
14f333d4-e0ca-4205-977f-5f878d27a245	1b503435-1ff4-4e3f-b07e-96adbe94549a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5930	TCGA-50-5930-01A	Primary Tumor
367ffa65-1f28-49ed-8f0d-64773818ae47	4ee41626-2422-44cf-8415-3fdc7227bd97.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7907	TCGA-55-7907-01A	Primary Tumor
d1f03fe5-9551-4ea8-98bf-b2e647fe6655	2d0ce6d3-9a09-46ba-9c91-bd4f3764e490.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4676	TCGA-73-4676-01A	Primary Tumor
ef41bea9-8af8-4f95-90a6-d37182521d3a	5c678d4a-febe-4ae5-ac68-8372f5f928dd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8512	TCGA-55-8512-01A	Primary Tumor
6d1bd8f2-8472-49d3-b7b5-c751a6e1b6a8	4793cc77-dfa5-4452-a88f-74920315e6f3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-93-7347	TCGA-93-7347-01A	Primary Tumor
bcf96ae0-08bf-4e37-86df-9fdf187e0913	cf055912-bdef-44ac-bc4b-d9bdbc51e3ab.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-7661	TCGA-44-7661-11A	Solid Tissue Normal
d2c1b140-a00c-40b8-b167-50f8c24b6220	57b11e5d-265e-4f18-bfca-6f3eae207551.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8673	TCGA-86-8673-01A	Primary Tumor
a5649c56-5370-4476-8666-2ae503471253	8b5c41d3-63a1-402a-9657-36d305ebfbc2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7163	TCGA-78-7163-11A	Solid Tissue Normal
86299d6c-f27a-48db-b096-8db40e753b03	58ce6671-f931-42fc-acb2-fac1ad460a22.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6214	TCGA-75-6214-01A	Primary Tumor
68afe61b-ad82-4d5b-8c7d-6faeaa8eb25e	b7f7085e-e0f3-4189-9595-ca3e157efbb7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-69-7980	TCGA-69-7980-01A	Primary Tumor
3105dc5c-9f56-4b22-9345-af9a10f67984	fefd7990-acb5-4d6b-9bfa-b1a474e368d7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4420	TCGA-05-4420-01A	Primary Tumor
71899d14-1b01-451f-99b9-be8c13df032b	6ac1dbcf-93f8-4057-9220-201efde2e705.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A743	TCGA-L9-A743-01A	Primary Tumor
1ae64f77-6067-4b4a-af1a-6d40be4b9e79	755f981f-f957-48ec-9779-cf9887e19ab0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4389	TCGA-05-4389-01A	Primary Tumor
0b3ff64c-21f4-4bb5-8751-e9ae1637c1a4	b4661ac5-95c7-450e-8797-b2dbe04ad1ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-01A	Primary Tumor
719fcbb3-b244-4370-a66b-e0f1838cb6e4	cb978bf0-8680-4e4b-a7db-9d644a0a0a9a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8075	TCGA-86-8075-01A	Primary Tumor
f97e38a9-fb63-49cc-9fa9-5473258f0451	f1382ff6-7c8b-466e-b6fd-bb120c7031b1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4629	TCGA-38-4629-01A	Primary Tumor
a645cb6e-3eba-4d55-aad6-0f97e80d3260	de70c307-0b20-49f6-8f19-b552e5204a81.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5930	TCGA-50-5930-01A	Primary Tumor
5bd5e47f-5d64-4549-bf45-5c573974bfe9	6c2322b7-97ad-4dc4-95ea-3b8813f1312d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-86-6562	TCGA-86-6562-01A	Primary Tumor
89437776-03f5-477a-9570-875195067045	ca21d25f-5466-487a-9e98-6c47da924dae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8660	TCGA-78-8660-01A	Primary Tumor
4fbd1f27-0598-4f02-9d5d-22429a5bef1f	6476b6b8-7e7e-44ac-9869-c93b654458a5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6840	TCGA-91-6840-01A	Primary Tumor
d12ff640-a821-4c33-b5f4-56ee7b1917ce	1e822541-10bb-4ac9-9012-601941426c10.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-01A	Primary Tumor
c40c99ce-9497-437f-ac7c-578ad5484f6c	4c97f0be-c026-46af-83fc-6682e30b3a6c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-97-7547	TCGA-97-7547-01A	Primary Tumor
c270acf4-c437-4759-8e29-b5b8e1b2560d	d31beca5-e987-4def-906a-63f68ecc5c7a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-01A	Primary Tumor
c4dd030d-3786-4479-b45d-a033d8b83690	b8ab62ef-0259-4df2-95b6-843a150d11ca.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6775	TCGA-44-6775-01A	Primary Tumor
19ce8713-7d86-45b4-bd05-455ee9960d78	98fcd5aa-3b1a-4980-a65f-c44a8c070101.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-AA5R	TCGA-99-AA5R-01A	Primary Tumor
32d8e988-6fdc-4e73-add1-71590a06c390	acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4425	TCGA-05-4425-01A	Primary Tumor
54a6eaea-df92-45fd-aafd-493893e32972	5f02561f-c7c7-4cea-997e-cfdf2ae02128.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7161	TCGA-78-7161-01A	Primary Tumor
02e412cc-0c36-45bc-aff6-aef046ef3bbe	bc81c085-a31e-4b2d-9697-3680d9b0f132.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-11A	Solid Tissue Normal
0c52194f-4f82-4a78-94d8-e109a5d69fc4	0c662426-b862-48f8-b286-772a4ff629c0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-73-4675	TCGA-73-4675-01A	Primary Tumor
3b7f5f99-c51f-43a2-bdaa-a4d04e0069d2	75797069-0eee-4c51-ba37-89caec41ab33.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-75-5122	TCGA-75-5122-01A	Primary Tumor
1208ffe2-983c-4bb3-90dd-4cc8b9918830	c58c1851-be04-4875-96ff-2833bb6af91c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-01A	Primary Tumor
ba4324a6-560f-42b9-939c-a05f6e3fce58	1ef4c9a4-403e-4ed2-b9d6-06302a842278.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6779	TCGA-44-6779-01A	Primary Tumor
75e5a53e-e745-4e0b-8c8b-c1996bf1cb9c	99f3c12d-096d-4109-8b68-0436b23f15fd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-97-7938	TCGA-97-7938-01A	Primary Tumor
69ae2f60-7a68-4bd8-9d50-2045bacce75d	71dc5938-5e78-4d58-b218-e9f6eb6b0675.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5066	TCGA-50-5066-02A	Recurrent Tumor
fb34698a-954b-4f8b-ab71-93818142eb61	e3b11f64-075b-49d2-8d18-85afab1cff82.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3398	TCGA-44-3398-01A	Primary Tumor
a0c0fcf8-a891-42b0-bbc8-893842f90c3e	049c8973-5621-4863-9fd4-3e8e7b47b9ea.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-6777	TCGA-44-6777-01A	Primary Tumor
87562c8a-b645-4d2a-8283-8ddb5e245e83	d51ad5c8-3d3a-48a5-8db1-5ad75fdb42e0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-35-5375	TCGA-35-5375-01A	Primary Tumor
b9008f0f-fb90-431f-9c6f-78e155f79a60	eb92eb5e-5d0b-4b0e-b0c2-7aa7bf999c35.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-2659	TCGA-44-2659-01A	Primary Tumor
7a7987e0-4d92-46ba-a2e2-bd2c741b51bc	f692278d-a164-4645-b843-ce2bf6007a20.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-86-8279	TCGA-86-8279-01A	Primary Tumor
a3eec6fd-74e2-4683-8d54-e72e628fabf6	cd1665ab-4599-49b1-9d3d-b106dfbf8bcc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6145	TCGA-44-6145-11A	Solid Tissue Normal
821f08d8-8955-456d-b5ca-0a2cd1aaf990	7d106bf8-d663-4fe6-9834-3ce0dcda7cf8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7576	TCGA-55-7576-11A	Solid Tissue Normal
5714271d-f31c-48d5-a9d6-7298a0dc9736	51221b71-eaee-41f0-849f-98ef800ad010.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-7025	TCGA-75-7025-01A	Primary Tumor
a8cccf0c-7d0f-4415-974a-b50a3d6c7f6f	200fd26c-3340-4eaf-aa10-d66f9222739f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-67-4679	TCGA-67-4679-01B	Primary Tumor
5dc9caf7-b5f8-4d21-ba7a-f3c56ef46e22	c58c1851-be04-4875-96ff-2833bb6af91c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-01A	Primary Tumor
daf745f5-f852-47ef-8c0b-a32d14dea21c	509bcdc0-baf4-4fc3-82ed-49e009e2f9c9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-A4SU	TCGA-44-A4SU-01A	Primary Tumor
55a6c6d5-68ef-4bfb-bc51-29b235683edf	33239bf2-49f3-48d4-a5f4-a17e9c4a1b2d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-2666	TCGA-44-2666-01A	Primary Tumor
8a31991d-b063-4de0-aa29-91597c7328e1	b7897f0e-8156-480c-a069-0b48d436d748.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-MP-A4T9	TCGA-MP-A4T9-01A	Primary Tumor
b94fe537-6be2-4b4b-8556-258910141b9b	3532ec0a-2563-420a-b71c-3dcc632ef477.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A479	TCGA-44-A479-01A	Primary Tumor
ade47f20-a7a5-4673-b631-b2dc7d63f66c	c63458fd-9b68-40d2-86a4-dc69f9946c36.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3917	TCGA-44-3917-01B	Primary Tumor
1eb36d0e-dc93-4082-8bdc-3364aba2a395	769b38f0-1e2d-4158-8d81-908744d47bfc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-MN-A4N1	TCGA-MN-A4N1-01A	Primary Tumor
873de4f7-ba2e-4013-8138-77990acafca5	92f18d53-5c6f-42cb-9cce-b3100d72deb2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7995	TCGA-55-7995-01A	Primary Tumor
6c9d7d9a-035a-4241-9a5b-f553e57bdbfa	73912113-540a-41bd-ada5-4f427592dfee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6970	TCGA-55-6970-11A	Solid Tissue Normal
37ccd674-02cb-42a0-9c44-6b5f139e77c8	98d69e90-3bc6-47d0-be09-6d7d8bb173b4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-69-7765	TCGA-69-7765-01A	Primary Tumor
f367e9fc-0397-459d-b58b-06bffb4599c3	e95d6e6b-6aaf-4003-9dc6-4b464a9d1725.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6980	TCGA-55-6980-11A	Solid Tissue Normal
6d414838-bcd1-4cd6-a61d-a071bd974fd2	8b9bca54-500e-4539-98b9-52f1c2d77cfc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-A4SS	TCGA-44-A4SS-01A	Primary Tumor
98a3035b-0bf6-4c50-b184-5becfef43fff	96a02b1f-421c-40ee-8551-2b2f18709bcf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-6590	TCGA-50-6590-01A	Primary Tumor
c5cf8fa7-eb1f-40df-a499-7693faf930f5	a7ac2239-f60b-40a2-b931-5aa9b3adc8d8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8255	TCGA-69-8255-01A	Primary Tumor
0ee9a8f5-962a-4d9d-8716-06d62b13d878	2c2df194-4ed9-4b96-9b19-3b7988bd6d81.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YP	TCGA-NJ-A4YP-01A	Primary Tumor
bdff34ce-f6cf-4906-a027-1533e1f3711a	3e2478c8-d006-4546-9a5f-a9e6489d2f1a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-2665	TCGA-44-2665-11A	Solid Tissue Normal
8bcd7c31-a60e-47e6-a57a-6c7785f5163e	e9889edc-cfbf-4213-9629-fde30511bd63.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-7498	TCGA-73-7498-01A	Primary Tumor
54c1114f-dac1-465c-a9dc-d9fb1994ab3d	dfc2507b-2fab-4a95-8a7f-7b1115d877ef.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-11A	Solid Tissue Normal
f62d832e-18f8-4bfa-aaa8-66bb7903c3e5	46729ec7-ce1c-4595-bba7-fe0c53de8bd2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-67-3774	TCGA-67-3774-01A	Primary Tumor
ee826713-bda3-47d5-91d5-119c4a04faf1	b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7148	TCGA-78-7148-01A	Primary Tumor
7b56d88f-71aa-4560-88e2-ebe853066a5c	a42e9cd8-1566-4912-9982-fe423d9bbbf5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-95-7043	TCGA-95-7043-01A	Primary Tumor
ca8eae30-4b56-49c6-932c-27b673190c87	6476b6b8-7e7e-44ac-9869-c93b654458a5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6840	TCGA-91-6840-01A	Primary Tumor
7aea099f-b4bc-48c0-be2f-6f5bf5aeb244	7a490321-6070-4c3e-827f-2cecef3fc499.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-A4VN	TCGA-95-A4VN-01A	Primary Tumor
f5cbece4-ef6e-4c40-a7bf-a82b4ca2d026	cc296619-683f-4339-ab1f-51d567fc678a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6986	TCGA-55-6986-01A	Primary Tumor
a062e1ac-193c-4734-9a68-ed8e11ed9541	ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7152	TCGA-78-7152-01A	Primary Tumor
0d443140-d0b1-4302-81cd-d3ca240f2004	5dbb0cb6-18b4-411e-bfd2-e0f6549dc78f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TD	TCGA-MP-A4TD-01A	Primary Tumor
8c86be02-ba75-41a3-a579-7e3d5031ef13	3fbe693e-0d6c-4866-8b4d-2e9738c93e8d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6980	TCGA-55-6980-01A	Primary Tumor
a67c9cef-52d1-47c5-8c9b-bd5ec9cc451f	09572b33-5517-462d-9a46-ec3d9b11b59b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7914	TCGA-55-7914-01A	Primary Tumor
5b16758b-5e73-4891-886d-831377e65ed3	2b700f8b-a316-431b-be6f-acc169fb8245.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7167	TCGA-78-7167-01A	Primary Tumor
224ecba4-13b9-4019-8910-7dd1ed0dc749	97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4395	TCGA-05-4395-01A	Primary Tumor
